r,t,m,y,TotalAnnualTechnologyActivityByMode
"Atlantis_00A","HF_SER",1,2025,0.8
"Atlantis_00A","HF_SER",1,2026,0.81
"Atlantis_00A","HF_SER",1,2027,0.82
"Atlantis_00A","HF_SER",1,2028,0.83
"Atlantis_00A","HF_SER",1,2029,0.84
"Atlantis_00A","HF_SER",1,2030,0.85
"Atlantis_00A","HF_SER",1,2031,0.85
"Atlantis_00A","HF_SER",1,2032,0.86
"Atlantis_00A","HF_SER",1,2033,0.87
"Atlantis_00A","HF_SER",1,2034,0.88
"Atlantis_00A","HF_SER",1,2035,0.88
"Atlantis_00A","HF_SER",1,2036,0.89
"Atlantis_00A","HF_SER",1,2037,0.89
"Atlantis_00A","HF_SER",1,2038,0.9
"Atlantis_00A","HF_SER",1,2039,0.9
"Atlantis_00A","HF_SER",1,2040,0.9
"Atlantis_00A","HF_SER",1,2041,0.9
"Atlantis_00A","HF_SER",1,2042,0.9
"Atlantis_00A","HF_SER",1,2043,0.9
"Atlantis_00A","HF_SER",1,2044,0.899999999999996
"Atlantis_00A","HF_SER",1,2045,0.9
"Atlantis_00A","HF_SER",1,2046,0.9
"Atlantis_00A","HF_SER",1,2047,0.89
"Atlantis_00A","HF_SER",1,2048,0.89
"Atlantis_00A","HF_SER",1,2049,0.89
"Atlantis_00A","HF_SER",1,2050,0.89
"Atlantis_00A","HF_SER",1,2051,0.89
"Atlantis_00A","HF_SER",1,2052,0.89
"Atlantis_00A","HF_SER",1,2053,0.89
"Atlantis_00A","HF_SER",1,2054,0.89
"Atlantis_00A","HF_SER",1,2055,0.89
"Atlantis_00A","HF_TRA",1,2014,104.27
"Atlantis_00A","HF_TRA",1,2015,108.94
"Atlantis_00A","HF_TRA",1,2016,115.46
"Atlantis_00A","HF_TRA",1,2017,123.57
"Atlantis_00A","HF_TRA",1,2018,128.08
"Atlantis_00A","HF_TRA",1,2019,129.66
"Atlantis_00A","HF_TRA",1,2020,107.6
"Atlantis_00A","HF_TRA",1,2021,136.86
"Atlantis_00A","HF_TRA",1,2022,148.77
"Atlantis_00A","HF_TRA",1,2023,150.74
"Atlantis_00A","HF_TRA",1,2024,152.72
"Atlantis_00A","HF_TRA",1,2025,154.74
"Atlantis_00A","HF_TRA",1,2026,156.78
"Atlantis_00A","HF_TRA",1,2027,158.85
"Atlantis_00A","HF_TRA",1,2028,160.94
"Atlantis_00A","HF_TRA",1,2029,163.07
"Atlantis_00A","HF_TRA",1,2030,164.47
"Atlantis_00A","HF_TRA",1,2031,167.17
"Atlantis_00A","HF_TRA",1,2032,169.91
"Atlantis_00A","HF_TRA",1,2033,172.7
"Atlantis_00A","HF_TRA",1,2034,175.53
"Atlantis_00A","HF_TRA",1,2035,177.96
"Atlantis_00A","HF_TRA",1,2036,179.93
"Atlantis_00A","HF_TRA",1,2037,181.93
"Atlantis_00A","HF_TRA",1,2038,183.95
"Atlantis_00A","HF_TRA",1,2039,186
"Atlantis_00A","HF_TRA",1,2040,187.84
"Atlantis_00A","HF_TRA",1,2041,188.54
"Atlantis_00A","HF_TRA",1,2042,189.25
"Atlantis_00A","HF_TRA",1,2043,189.95
"Atlantis_00A","HF_TRA",1,2044,190.66
"Atlantis_00A","HF_TRA",1,2045,191.37
"Atlantis_00A","HF_TRA",1,2046,192.08
"Atlantis_00A","HF_TRA",1,2047,192.8
"Atlantis_00A","HF_TRA",1,2048,193.52
"Atlantis_00A","HF_TRA",1,2049,194.24
"Atlantis_00A","HF_TRA",1,2050,194.85
"Atlantis_00A","HF_TRA",1,2051,195.57
"Atlantis_00A","HF_TRA",1,2052,196.3
"Atlantis_00A","HF_TRA",1,2053,197.03
"Atlantis_00A","HF_TRA",1,2054,197.77
"Atlantis_00A","HF_TRA",1,2055,198.5
"Atlantis_00A","HYDRO_DAM",1,2014,8.339260760064
"Atlantis_00A","HYDRO_DAM",1,2015,8.35614185472
"Atlantis_00A","HYDRO_DAM",1,2016,8.35614185472
"Atlantis_00A","HYDRO_DAM",1,2017,10.46627868672
"Atlantis_00A","HYDRO_DAM",1,2018,11.242809040896
"Atlantis_00A","HYDRO_DAM",1,2019,12.3721542733824
"Atlantis_00A","HYDRO_DAM",1,2020,12.3721542733824
"Atlantis_00A","HYDRO_DAM",1,2021,12.3721542733824
"Atlantis_00A","HYDRO_DAM",1,2022,12.3721542733824
"Atlantis_00A","HYDRO_DAM",1,2023,12.3721542733824
"Atlantis_00A","HYDRO_DAM",1,2024,12.3721542733824
"Atlantis_00A","HYDRO_DAM",1,2025,12.3721542733824
"Atlantis_00A","HYDRO_DAM",1,2026,12.3721542733824
"Atlantis_00A","HYDRO_DAM",1,2027,12.3721542733824
"Atlantis_00A","HYDRO_DAM",1,2028,12.3721542733824
"Atlantis_00A","HYDRO_DAM",1,2029,12.3721542733824
"Atlantis_00A","HYDRO_DAM",1,2030,16.272060232933
"Atlantis_00A","HYDRO_DAM",1,2031,17.448060232933
"Atlantis_00A","HYDRO_DAM",1,2032,18.680060232933
"Atlantis_00A","HYDRO_DAM",1,2033,21.8895454891911
"Atlantis_00A","HYDRO_DAM",1,2034,22.8476258937763
"Atlantis_00A","HYDRO_DAM",1,2035,22.718442824933
"Atlantis_00A","HYDRO_DAM",1,2036,26.5155865394737
"Atlantis_00A","HYDRO_DAM",1,2037,27.8869310870847
"Atlantis_00A","HYDRO_DAM",1,2038,29.2199817962676
"Atlantis_00A","HYDRO_DAM",1,2039,30.8159817962676
"Atlantis_00A","HYDRO_DAM",1,2040,32.0199817962676
"Atlantis_00A","HYDRO_DAM",1,2041,35.3354182673284
"Atlantis_00A","HYDRO_DAM",1,2042,37.0434182673284
"Atlantis_00A","HYDRO_DAM",1,2043,38.8074182673284
"Atlantis_00A","HYDRO_DAM",1,2044,40.6274182673284
"Atlantis_00A","HYDRO_DAM",1,2045,42.5034182673284
"Atlantis_00A","HYDRO_DAM",1,2046,44.4354182673284
"Atlantis_00A","HYDRO_DAM",1,2047,46.1320282608339
"Atlantis_00A","HYDRO_DAM",1,2048,47.9013501112039
"Atlantis_00A","HYDRO_DAM",1,2049,49.7191465328171
"Atlantis_00A","HYDRO_DAM",1,2050,49.5511465328171
"Atlantis_00A","HYDRO_DAM",1,2051,51.4655020815367
"Atlantis_00A","HYDRO_DAM",1,2052,53.6775020815367
"Atlantis_00A","HYDRO_DAM",1,2053,57.7738796247464
"Atlantis_00A","HYDRO_DAM",1,2054,60.1006143848366
"Atlantis_00A","HYDRO_DAM",1,2055,62.1850209482863
"Atlantis_00A","HYDRO_MIN",1,2014,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2015,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2016,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2017,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2018,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2019,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2020,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2021,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2022,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2023,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2024,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2025,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2026,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2027,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2028,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2029,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2030,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2031,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2032,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2033,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2034,0.02659178592
"Atlantis_00A","HYDRO_MIN",1,2035,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2036,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2037,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2038,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2039,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2040,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2041,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2042,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2043,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2044,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2045,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2046,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2047,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2048,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2049,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2050,0.0297142535808
"Atlantis_00A","HYDRO_MIN",1,2051,0
"Atlantis_00A","HYDRO_MIN",1,2052,0
"Atlantis_00A","HYDRO_MIN",1,2053,0
"Atlantis_00A","HYDRO_MIN",1,2054,0
"Atlantis_00A","HYDRO_MIN",1,2055,0
"Atlantis_00A","NG_IMP",1,2014,93.3624617999176
"Atlantis_00A","NG_IMP",1,2015,96.0460344467097
"Atlantis_00A","NG_IMP",1,2016,99.7885691696198
"Atlantis_00A","NG_IMP",1,2017,98.2280464066474
"Atlantis_00A","NG_IMP",1,2018,99.1128069559808
"Atlantis_00A","NG_IMP",1,2019,99.0796225106283
"Atlantis_00A","NG_IMP",1,2020,84.5691443437736
"Atlantis_00A","NG_IMP",1,2021,101.428990155549
"Atlantis_00A","NG_IMP",1,2022,107.199653409392
"Atlantis_00A","NG_IMP",1,2023,106.191809493316
"Atlantis_00A","NG_IMP",1,2024,109.171537012627
"Atlantis_00A","NG_IMP",1,2025,112.208087154359
"Atlantis_00A","NG_IMP",1,2026,120.683856300624
"Atlantis_00A","NG_IMP",1,2027,124.115285777327
"Atlantis_00A","NG_IMP",1,2028,124.115285777327
"Atlantis_00A","NG_IMP",1,2029,124.115285777327
"Atlantis_00A","NG_IMP",1,2030,103.664956992081
"Atlantis_00A","NG_IMP",1,2031,104.845571730432
"Atlantis_00A","NG_IMP",1,2032,106.018991240747
"Atlantis_00A","NG_IMP",1,2033,105.190317411712
"Atlantis_00A","NG_IMP",1,2034,106.479042917938
"Atlantis_00A","NG_IMP",1,2035,107.515829900671
"Atlantis_00A","NG_IMP",1,2036,112.427526208035
"Atlantis_00A","NG_IMP",1,2037,113.791461621515
"Atlantis_00A","NG_IMP",1,2038,115.173852913474
"Atlantis_00A","NG_IMP",1,2039,116.348636138869
"Atlantis_00A","NG_IMP",1,2040,113.616184869361
"Atlantis_00A","NG_IMP",1,2041,113.68007573498
"Atlantis_00A","NG_IMP",1,2042,113.94676707362
"Atlantis_00A","NG_IMP",1,2043,114.208763454539
"Atlantis_00A","NG_IMP",1,2044,114.416064877737
"Atlantis_00A","NG_IMP",1,2045,114.620078716269
"Atlantis_00A","NG_IMP",1,2046,114.79939759708
"Atlantis_00A","NG_IMP",1,2047,115.041743902769
"Atlantis_00A","NG_IMP",1,2048,115.231759178863
"Atlantis_00A","NG_IMP",1,2049,115.436738713273
"Atlantis_00A","NG_IMP",1,2050,116.316145158794
"Atlantis_00A","NG_IMP",1,2051,116.826772395766
"Atlantis_00A","NG_IMP",1,2052,116.854953337539
"Atlantis_00A","NG_IMP",1,2053,114.596904580772
"Atlantis_00A","NG_IMP",1,2054,114.883069734305
"Atlantis_00A","NG_IMP",1,2055,115.335278495145
"Atlantis_00A","NG_IND",1,2014,31.94
"Atlantis_00A","NG_IND",1,2015,32.04
"Atlantis_00A","NG_IND",1,2016,32.34
"Atlantis_00A","NG_IND",1,2017,31.52
"Atlantis_00A","NG_IND",1,2018,31.44
"Atlantis_00A","NG_IND",1,2019,31.04
"Atlantis_00A","NG_IND",1,2020,27.3
"Atlantis_00A","NG_IND",1,2021,31.67
"Atlantis_00A","NG_IND",1,2022,32.88
"Atlantis_00A","NG_IND",1,2023,33.51
"Atlantis_00A","NG_IND",1,2024,34.15
"Atlantis_00A","NG_IND",1,2025,34.8
"Atlantis_00A","NG_IND",1,2026,35.46
"Atlantis_00A","NG_IND",1,2027,36.14
"Atlantis_00A","NG_IND",1,2028,36.83
"Atlantis_00A","NG_IND",1,2029,37.53
"Atlantis_00A","NG_IND",1,2030,37.9
"Atlantis_00A","NG_IND",1,2031,38.41
"Atlantis_00A","NG_IND",1,2032,38.92
"Atlantis_00A","NG_IND",1,2033,39.45
"Atlantis_00A","NG_IND",1,2034,39.98
"Atlantis_00A","NG_IND",1,2035,40.44
"Atlantis_00A","NG_IND",1,2036,40.91
"Atlantis_00A","NG_IND",1,2037,41.38
"Atlantis_00A","NG_IND",1,2038,41.85
"Atlantis_00A","NG_IND",1,2039,42.33
"Atlantis_00A","NG_IND",1,2040,42.77
"Atlantis_00A","NG_IND",1,2041,43.05
"Atlantis_00A","NG_IND",1,2042,43.34
"Atlantis_00A","NG_IND",1,2043,43.64
"Atlantis_00A","NG_IND",1,2044,43.93
"Atlantis_00A","NG_IND",1,2045,44.22
"Atlantis_00A","NG_IND",1,2046,44.52
"Atlantis_00A","NG_IND",1,2047,44.82
"Atlantis_00A","NG_IND",1,2048,45.12
"Atlantis_00A","NG_IND",1,2049,45.43
"Atlantis_00A","NG_IND",1,2050,45.64
"Atlantis_00A","NG_IND",1,2051,45.95
"Atlantis_00A","NG_IND",1,2052,46.26
"Atlantis_00A","NG_IND",1,2053,46.57
"Atlantis_00A","NG_IND",1,2054,46.88
"Atlantis_00A","NG_IND",1,2055,47.2
"Atlantis_00A","NG_OTH",1,2014,0
"Atlantis_00A","NG_OTH",1,2015,0
"Atlantis_00A","NG_OTH",1,2016,0
"Atlantis_00A","NG_OTH",1,2017,0
"Atlantis_00A","NG_OTH",1,2018,0
"Atlantis_00A","NG_OTH",1,2019,0
"Atlantis_00A","NG_OTH",1,2020,0
"Atlantis_00A","NG_OTH",1,2021,0
"Atlantis_00A","NG_OTH",1,2022,0
"Atlantis_00A","NG_OTH",1,2023,0
"Atlantis_00A","NG_OTH",1,2024,0
"Atlantis_00A","NG_OTH",1,2025,0
"Atlantis_00A","NG_OTH",1,2026,0
"Atlantis_00A","NG_OTH",1,2027,0
"Atlantis_00A","NG_OTH",1,2028,0
"Atlantis_00A","NG_OTH",1,2029,0
"Atlantis_00A","NG_OTH",1,2030,0
"Atlantis_00A","NG_OTH",1,2031,0
"Atlantis_00A","NG_OTH",1,2032,0
"Atlantis_00A","NG_OTH",1,2033,0
"Atlantis_00A","NG_OTH",1,2034,0
"Atlantis_00A","NG_OTH",1,2035,0
"Atlantis_00A","NG_OTH",1,2036,0
"Atlantis_00A","NG_OTH",1,2037,0
"Atlantis_00A","NG_OTH",1,2038,0
"Atlantis_00A","NG_OTH",1,2039,0
"Atlantis_00A","NG_OTH",1,2040,0
"Atlantis_00A","NG_OTH",1,2041,0
"Atlantis_00A","NG_OTH",1,2042,0
"Atlantis_00A","NG_OTH",1,2043,0
"Atlantis_00A","NG_OTH",1,2044,0
"Atlantis_00A","NG_OTH",1,2045,0
"Atlantis_00A","NG_OTH",1,2046,0
"Atlantis_00A","NG_OTH",1,2047,0
"Atlantis_00A","NG_OTH",1,2048,0
"Atlantis_00A","NG_OTH",1,2049,0
"Atlantis_00A","NG_OTH",1,2050,0
"Atlantis_00A","NG_OTH",1,2051,0
"Atlantis_00A","NG_OTH",1,2052,0
"Atlantis_00A","NG_OTH",1,2053,0
"Atlantis_00A","NG_OTH",1,2054,0
"Atlantis_00A","NG_OTH",1,2055,0
"Atlantis_00A","NG_RES",1,2014,3.81
"Atlantis_00A","NG_RES",1,2015,4.44
"Atlantis_00A","NG_RES",1,2016,5.04
"Atlantis_00A","NG_RES",1,2017,5.56
"Atlantis_00A","NG_RES",1,2018,5.7
"Atlantis_00A","NG_RES",1,2019,6.18
"Atlantis_00A","NG_RES",1,2020,7.25
"Atlantis_00A","NG_RES",1,2021,6.95
"Atlantis_00A","NG_RES",1,2022,7.39
"Atlantis_00A","NG_RES",1,2023,7.58
"Atlantis_00A","NG_RES",1,2024,7.79
"Atlantis_00A","NG_RES",1,2025,8
"Atlantis_00A","NG_RES",1,2026,8.21
"Atlantis_00A","NG_RES",1,2027,8.43
"Atlantis_00A","NG_RES",1,2028,8.66
"Atlantis_00A","NG_RES",1,2029,8.89
"Atlantis_00A","NG_RES",1,2030,8.98
"Atlantis_00A","NG_RES",1,2031,9.14
"Atlantis_00A","NG_RES",1,2032,9.31
"Atlantis_00A","NG_RES",1,2033,9.49
"Atlantis_00A","NG_RES",1,2034,9.66
"Atlantis_00A","NG_RES",1,2035,9.81
"Atlantis_00A","NG_RES",1,2036,9.94
"Atlantis_00A","NG_RES",1,2037,10.08
"Atlantis_00A","NG_RES",1,2038,10.21
"Atlantis_00A","NG_RES",1,2039,10.35
"Atlantis_00A","NG_RES",1,2040,10.48
"Atlantis_00A","NG_RES",1,2041,10.57
"Atlantis_00A","NG_RES",1,2042,10.67
"Atlantis_00A","NG_RES",1,2043,10.77
"Atlantis_00A","NG_RES",1,2044,10.86
"Atlantis_00A","NG_RES",1,2045,10.96
"Atlantis_00A","NG_RES",1,2046,11.06
"Atlantis_00A","NG_RES",1,2047,11.16
"Atlantis_00A","NG_RES",1,2048,11.27
"Atlantis_00A","NG_RES",1,2049,11.37
"Atlantis_00A","NG_RES",1,2050,11.43
"Atlantis_00A","NG_RES",1,2051,11.54
"Atlantis_00A","NG_RES",1,2052,11.64
"Atlantis_00A","NG_RES",1,2053,11.75
"Atlantis_00A","NG_RES",1,2054,11.86
"Atlantis_00A","NG_RES",1,2055,11.97
"Atlantis_00A","NG_SER",1,2014,1.69
"Atlantis_00A","NG_SER",1,2015,1.78
"Atlantis_00A","NG_SER",1,2016,1.93
"Atlantis_00A","NG_SER",1,2017,2.05
"Atlantis_00A","NG_SER",1,2018,2.19
"Atlantis_00A","NG_SER",1,2019,2.25
"Atlantis_00A","NG_SER",1,2020,1.73
"Atlantis_00A","NG_SER",1,2021,2.21
"Atlantis_00A","NG_SER",1,2022,3.29
"Atlantis_00A","NG_SER",1,2023,3.39
"Atlantis_00A","NG_SER",1,2024,3.48
"Atlantis_00A","NG_SER",1,2025,3.58
"Atlantis_00A","NG_SER",1,2026,3.68
"Atlantis_00A","NG_SER",1,2027,3.78
"Atlantis_00A","NG_SER",1,2028,3.89
"Atlantis_00A","NG_SER",1,2029,4
"Atlantis_00A","NG_SER",1,2030,4.04
"Atlantis_00A","NG_SER",1,2031,4.08
"Atlantis_00A","NG_SER",1,2032,4.12
"Atlantis_00A","NG_SER",1,2033,4.17
"Atlantis_00A","NG_SER",1,2034,4.21
"Atlantis_00A","NG_SER",1,2035,4.26
"Atlantis_00A","NG_SER",1,2036,4.31
"Atlantis_00A","NG_SER",1,2037,4.37
"Atlantis_00A","NG_SER",1,2038,4.43
"Atlantis_00A","NG_SER",1,2039,4.49
"Atlantis_00A","NG_SER",1,2040,4.44
"Atlantis_00A","NG_SER",1,2041,4.47
"Atlantis_00A","NG_SER",1,2042,4.5
"Atlantis_00A","NG_SER",1,2043,4.54
"Atlantis_00A","NG_SER",1,2044,4.57
"Atlantis_00A","NG_SER",1,2045,4.61
"Atlantis_00A","NG_SER",1,2046,4.64
"Atlantis_00A","NG_SER",1,2047,4.67
"Atlantis_00A","NG_SER",1,2048,4.71
"Atlantis_00A","NG_SER",1,2049,4.74
"Atlantis_00A","NG_SER",1,2050,4.77
"Atlantis_00A","NG_SER",1,2051,4.8
"Atlantis_00A","NG_SER",1,2052,4.84
"Atlantis_00A","NG_SER",1,2053,4.87
"Atlantis_00A","NG_SER",1,2054,4.91
"Atlantis_00A","NG_SER",1,2055,4.95
"Atlantis_00A","NG_TRA",1,2014,23.61
"Atlantis_00A","NG_TRA",1,2015,24.14
"Atlantis_00A","NG_TRA",1,2016,24.66
"Atlantis_00A","NG_TRA",1,2017,25.84
"Atlantis_00A","NG_TRA",1,2018,27.39
"Atlantis_00A","NG_TRA",1,2019,27.67
"Atlantis_00A","NG_TRA",1,2020,18.43
"Atlantis_00A","NG_TRA",1,2021,24.48
"Atlantis_00A","NG_TRA",1,2022,25.79
"Atlantis_00A","NG_TRA",1,2023,26.3
"Atlantis_00A","NG_TRA",1,2024,26.83
"Atlantis_00A","NG_TRA",1,2025,27.36
"Atlantis_00A","NG_TRA",1,2026,27.9
"Atlantis_00A","NG_TRA",1,2027,28.45
"Atlantis_00A","NG_TRA",1,2028,29.02
"Atlantis_00A","NG_TRA",1,2029,29.59
"Atlantis_00A","NG_TRA",1,2030,29.89
"Atlantis_00A","NG_TRA",1,2031,30.64
"Atlantis_00A","NG_TRA",1,2032,31.41
"Atlantis_00A","NG_TRA",1,2033,32.2
"Atlantis_00A","NG_TRA",1,2034,33.02
"Atlantis_00A","NG_TRA",1,2035,33.65
"Atlantis_00A","NG_TRA",1,2036,34.6
"Atlantis_00A","NG_TRA",1,2037,35.58
"Atlantis_00A","NG_TRA",1,2038,36.58
"Atlantis_00A","NG_TRA",1,2039,37.62
"Atlantis_00A","NG_TRA",1,2040,38.4
"Atlantis_00A","NG_TRA",1,2041,38.86
"Atlantis_00A","NG_TRA",1,2042,39.32
"Atlantis_00A","NG_TRA",1,2043,39.79
"Atlantis_00A","NG_TRA",1,2044,40.27
"Atlantis_00A","NG_TRA",1,2045,40.75
"Atlantis_00A","NG_TRA",1,2046,41.24
"Atlantis_00A","NG_TRA",1,2047,41.73
"Atlantis_00A","NG_TRA",1,2048,42.23
"Atlantis_00A","NG_TRA",1,2049,42.73
"Atlantis_00A","NG_TRA",1,2050,42.99
"Atlantis_00A","NG_TRA",1,2051,43.5
"Atlantis_00A","NG_TRA",1,2052,44.02
"Atlantis_00A","NG_TRA",1,2053,44.55
"Atlantis_00A","NG_TRA",1,2054,45.08
"Atlantis_00A","NG_TRA",1,2055,45.62
"Atlantis_00A","NGCC",1,2014,18.417955882306
"Atlantis_00A","NGCC",1,2015,19.1780862099348
"Atlantis_00A","NGCC",1,2016,20.4164210953145
"Atlantis_00A","NGCC",1,2017,18.9569347963107
"Atlantis_00A","NGCC",1,2018,18.463752254891
"Atlantis_00A","NGCC",1,2019,18.2054391875446
"Atlantis_00A","NGCC",1,2020,17.019576119342
"Atlantis_00A","NGCC",1,2021,20.5876596873853
"Atlantis_00A","NGCC",1,2022,21.5741298503149
"Atlantis_00A","NGCC",1,2023,20.1845699346307
"Atlantis_00A","NGCC",1,2024,21.0451077363353
"Atlantis_00A","NGCC",1,2025,21.9266342649107
"Atlantis_00A","NGCC",1,2026,22.8081607934861
"Atlantis_00A","NGCC",1,2027,23.752653502674
"Atlantis_00A","NGCC",1,2028,22.9494406512684
"Atlantis_00A","NGCC",1,2029,22.1412077195415
"Atlantis_00A","NGCC",1,2030,11.4733719839764
"Atlantis_00A","NGCC",1,2031,11.3331183385704
"Atlantis_00A","NGCC",1,2032,11.1741923899331
"Atlantis_00A","NGCC",1,2033,9.98007902194364
"Atlantis_00A","NGCC",1,2034,9.84389704715772
"Atlantis_00A","NGCC",1,2035,9.71678207865001
"Atlantis_00A","NGCC",1,2036,11.1587905411858
"Atlantis_00A","NGCC",1,2037,11.030802882122
"Atlantis_00A","NGCC",1,2038,10.9065613576427
"Atlantis_00A","NGCC",1,2039,10.6794635082795
"Atlantis_00A","NGCC",1,2040,8.79828557698857
"Atlantis_00A","NGCC",1,2041,0
"Atlantis_00A","NGCC",1,2042,0
"Atlantis_00A","NGCC",1,2043,0
"Atlantis_00A","NGCC",1,2044,0
"Atlantis_00A","NGCC",1,2045,0
"Atlantis_00A","NGCC",1,2046,0
"Atlantis_00A","NGCC",1,2047,0
"Atlantis_00A","NGCC",1,2048,0
"Atlantis_00A","NGCC",1,2049,0
"Atlantis_00A","NGCC",1,2050,0
"Atlantis_00A","NGCC",1,2051,0
"Atlantis_00A","NGCC",1,2052,0
"Atlantis_00A","NGCC",1,2053,0
"Atlantis_00A","NGCC",1,2054,0
"Atlantis_00A","NGCC",1,2055,0
"Atlantis_00A","NGSC",1,2014,0
"Atlantis_00A","NGSC",1,2015,0
"Atlantis_00A","NGSC",1,2016,0
"Atlantis_00A","NGSC",1,2017,0
"Atlantis_00A","NGSC",1,2018,0
"Atlantis_00A","NGSC",1,2019,0
"Atlantis_00A","NGSC",1,2020,0
"Atlantis_00A","NGSC",1,2021,0
"Atlantis_00A","NGSC",1,2022,0
"Atlantis_00A","NGSC",1,2023,0
"Atlantis_00A","NGSC",1,2024,0
"Atlantis_00A","NGSC",1,2025,0
"Atlantis_00A","NGSC",1,2026,0
"Atlantis_00A","NGSC",1,2027,0
"Atlantis_00A","NGSC",1,2028,0
"Atlantis_00A","NGSC",1,2029,0
"Atlantis_00A","NGSC",1,2030,0
"Atlantis_00A","NGSC",1,2031,0
"Atlantis_00A","NGSC",1,2032,0
"Atlantis_00A","NGSC",1,2033,0
"Atlantis_00A","NGSC",1,2034,0
"Atlantis_00A","NGSC",1,2035,0
"Atlantis_00A","NGSC",1,2036,0.202031025755762
"Atlantis_00A","NGSC",1,2037,0.187719540169276
"Atlantis_00A","NGSC",1,2038,0.173865082359774
"Atlantis_00A","NGSC",1,2039,0.131161375518005
"Atlantis_00A","NGSC",1,2040,0
"Atlantis_00A","NGSC",1,2041,7.69552701701031
"Atlantis_00A","NGSC",1,2042,7.41341631721243
"Atlantis_00A","NGSC",1,2043,7.11534657522474
"Atlantis_00A","NGSC",1,2044,6.80131779104726
"Atlantis_00A","NGSC",1,2045,6.47657714639772
"Atlantis_00A","NGSC",1,2046,6.13587745955838
"Atlantis_00A","NGSC",1,2047,5.82416922850469
"Atlantis_00A","NGSC",1,2048,5.47459023866742
"Atlantis_00A","NGSC",1,2049,5.13649434833173
"Atlantis_00A","NGSC",1,2050,5.28341543642764
"Atlantis_00A","NGSC",1,2051,5.07671223356289
"Atlantis_00A","NGSC",1,2052,4.64349279555599
"Atlantis_00A","NGSC",1,2053,3.15404994515723
"Atlantis_00A","NGSC",1,2054,2.83029886582543
"Atlantis_00A","NGSC",1,2055,2.57372515876033
"Atlantis_00A","PV_ROF",1,2014,0
"Atlantis_00A","PV_ROF",1,2015,0
"Atlantis_00A","PV_ROF",1,2016,0
"Atlantis_00A","PV_ROF",1,2017,0
"Atlantis_00A","PV_ROF",1,2018,0
"Atlantis_00A","PV_ROF",1,2019,0
"Atlantis_00A","PV_ROF",1,2020,0
"Atlantis_00A","PV_ROF",1,2021,0
"Atlantis_00A","PV_ROF",1,2022,0
"Atlantis_00A","PV_ROF",1,2023,0
"Atlantis_00A","PV_ROF",1,2024,0
"Atlantis_00A","PV_ROF",1,2025,0
"Atlantis_00A","PV_ROF",1,2026,0
"Atlantis_00A","PV_ROF",1,2027,0
"Atlantis_00A","PV_ROF",1,2028,0
"Atlantis_00A","PV_ROF",1,2029,0
"Atlantis_00A","PV_ROF",1,2030,0.2490994959552
"Atlantis_00A","PV_ROF",1,2031,0.2490994959552
"Atlantis_00A","PV_ROF",1,2032,0.2490994959552
"Atlantis_00A","PV_ROF",1,2033,0.2490994959552
"Atlantis_00A","PV_ROF",1,2034,0.2490994959552
"Atlantis_00A","PV_ROF",1,2035,0.2490994959552
"Atlantis_00A","PV_ROF",1,2036,0.2490994959552
"Atlantis_00A","PV_ROF",1,2037,0.2490994959552
"Atlantis_00A","PV_ROF",1,2038,0.2490994959552
"Atlantis_00A","PV_ROF",1,2039,0.2490994959552
"Atlantis_00A","PV_ROF",1,2040,0.2490994959552
"Atlantis_00A","PV_ROF",1,2041,0
"Atlantis_00A","PV_ROF",1,2042,0
