r,l,t,m,y,RateOfActivity
"Atlantis_00A","SN","DS_OTH",1,2017,5.35
"Atlantis_00A","SN","DS_OTH",1,2018,5.78
"Atlantis_00A","SN","DS_OTH",1,2019,5.95
"Atlantis_00A","SN","DS_OTH",1,2020,6.07
"Atlantis_00A","SN","DS_OTH",1,2021,6.31
"Atlantis_00A","SN","DS_OTH",1,2022,6.53
"Atlantis_00A","SN","DS_OTH",1,2023,6.75
"Atlantis_00A","SN","DS_OTH",1,2024,6.97
"Atlantis_00A","SN","DS_OTH",1,2025,7.19
"Atlantis_00A","SN","DS_OTH",1,2026,7.42
"Atlantis_00A","SN","DS_OTH",1,2027,7.65
"Atlantis_00A","SN","DS_OTH",1,2028,7.88
"Atlantis_00A","SN","DS_OTH",1,2029,8.11
"Atlantis_00A","SN","DS_OTH",1,2030,8.32
"Atlantis_00A","SN","DS_OTH",1,2031,8.52
"Atlantis_00A","SN","DS_OTH",1,2032,8.73
"Atlantis_00A","SN","DS_OTH",1,2033,8.93
"Atlantis_00A","SN","DS_OTH",1,2034,9.16
"Atlantis_00A","SN","DS_OTH",1,2035,9.41
"Atlantis_00A","SN","DS_OTH",1,2036,9.63
"Atlantis_00A","SN","DS_OTH",1,2037,9.84
"Atlantis_00A","SN","DS_OTH",1,2038,10.04
"Atlantis_00A","SN","DS_OTH",1,2039,10.27
"Atlantis_00A","SN","DS_OTH",1,2040,10.5
"Atlantis_00A","SN","DS_OTH",1,2041,10.72
"Atlantis_00A","SN","DS_OTH",1,2042,10.94
"Atlantis_00A","SN","DS_OTH",1,2043,11.15
"Atlantis_00A","SN","DS_OTH",1,2044,11.37
"Atlantis_00A","SN","DS_OTH",1,2045,11.59
"Atlantis_00A","SN","DS_OTH",1,2046,11.81
"Atlantis_00A","SN","DS_OTH",1,2047,12.03
"Atlantis_00A","SN","DS_OTH",1,2048,12.25
"Atlantis_00A","SN","DS_OTH",1,2049,12.47
"Atlantis_00A","SN","DS_OTH",1,2050,12.69
"Atlantis_00A","SN","DS_OTH",1,2051,12.91
"Atlantis_00A","SN","DS_OTH",1,2052,13.13
"Atlantis_00A","SN","DS_OTH",1,2053,13.3499999999998
"Atlantis_00A","SN","DS_OTH",1,2054,15.5085714285715
"Atlantis_00A","SN","DS_OTH",1,2055,0
"Atlantis_00A","SN","DS_TRA",1,2014,52.54
"Atlantis_00A","SN","DS_TRA",1,2015,53.42
"Atlantis_00A","SN","DS_TRA",1,2016,55.31
"Atlantis_00A","SN","DS_TRA",1,2017,59.85
"Atlantis_00A","SN","DS_TRA",1,2018,61.3
"Atlantis_00A","SN","DS_TRA",1,2019,61.35
"Atlantis_00A","SN","DS_TRA",1,2020,52.94
"Atlantis_00A","SN","DS_TRA",1,2021,63.36
"Atlantis_00A","SN","DS_TRA",1,2022,66.24
"Atlantis_00A","SN","DS_TRA",1,2023,69.17
"Atlantis_00A","SN","DS_TRA",1,2024,72.39
"Atlantis_00A","SN","DS_TRA",1,2025,76
"Atlantis_00A","SN","DS_TRA",1,2026,79.91
"Atlantis_00A","SN","DS_TRA",1,2027,83.17
"Atlantis_00A","SN","DS_TRA",1,2028,83.47
"Atlantis_00A","SN","DS_TRA",1,2029,85.82
"Atlantis_00A","SN","DS_TRA",1,2030,87.99
"Atlantis_00A","SN","DS_TRA",1,2031,90.06
"Atlantis_00A","SN","DS_TRA",1,2032,92.16
"Atlantis_00A","SN","DS_TRA",1,2033,94.37
"Atlantis_00A","SN","DS_TRA",1,2034,96.8
"Atlantis_00A","SN","DS_TRA",1,2035,99.49
"Atlantis_00A","SN","DS_TRA",1,2036,102.13
"Atlantis_00A","SN","DS_TRA",1,2037,104.78
"Atlantis_00A","SN","DS_TRA",1,2038,107.76
"Atlantis_00A","SN","DS_TRA",1,2039,110.78
"Atlantis_00A","SN","DS_TRA",1,2040,113.68
"Atlantis_00A","SN","DS_TRA",1,2041,115.41
"Atlantis_00A","SN","DS_TRA",1,2042,117.73
"Atlantis_00A","SN","DS_TRA",1,2043,120.02
"Atlantis_00A","SN","DS_TRA",1,2044,122.3
"Atlantis_00A","SN","DS_TRA",1,2045,124.61
"Atlantis_00A","SN","DS_TRA",1,2046,127.01
"Atlantis_00A","SN","DS_TRA",1,2047,129.57
"Atlantis_00A","SN","DS_TRA",1,2048,132.28
"Atlantis_00A","SN","DS_TRA",1,2049,134.84
"Atlantis_00A","SN","DS_TRA",1,2050,137.4
"Atlantis_00A","SN","DS_TRA",1,2051,139.96
"Atlantis_00A","SN","DS_TRA",1,2052,142.49
"Atlantis_00A","SN","DS_TRA",1,2053,144.97
"Atlantis_00A","SN","DS_TRA",1,2054,168.48
"Atlantis_00A","SN","DS_TRA",1,2055,0
"Atlantis_00A","SN","DSGC",1,2014,0
"Atlantis_00A","SN","DSGC",1,2015,0
"Atlantis_00A","SN","DSGC",1,2016,0
"Atlantis_00A","SN","DSGC",1,2017,0
"Atlantis_00A","SN","DSGC",1,2018,0
"Atlantis_00A","SN","DSGC",1,2019,0
"Atlantis_00A","SN","DSGC",1,2020,0
"Atlantis_00A","SN","DSGC",1,2021,0
"Atlantis_00A","SN","DSGC",1,2022,0
"Atlantis_00A","SN","DSGC",1,2023,0
"Atlantis_00A","SN","DSGC",1,2024,0
"Atlantis_00A","SN","DSGC",1,2025,0
"Atlantis_00A","SN","DSGC",1,2026,0
"Atlantis_00A","SN","DSGC",1,2027,0
"Atlantis_00A","SN","DSGC",1,2028,0
"Atlantis_00A","SN","DSGC",1,2029,0
"Atlantis_00A","SN","DSGC",1,2030,0
"Atlantis_00A","SN","DSGC",1,2031,0
"Atlantis_00A","SN","DSGC",1,2032,0
"Atlantis_00A","SN","DSGC",1,2033,0
"Atlantis_00A","SN","DSGC",1,2034,0
"Atlantis_00A","SN","DSGC",1,2035,0
"Atlantis_00A","SN","DSGC",1,2036,0
"Atlantis_00A","SN","DSGC",1,2037,0
"Atlantis_00A","SN","DSGC",1,2038,0
"Atlantis_00A","SN","DSGC",1,2039,0
"Atlantis_00A","SN","DSGC",1,2040,0
"Atlantis_00A","SN","DSGC",1,2041,0
"Atlantis_00A","SN","DSGC",1,2042,0
"Atlantis_00A","SN","DSGC",1,2043,0
"Atlantis_00A","SN","DSGC",1,2044,0
"Atlantis_00A","SN","DSGC",1,2045,0
"Atlantis_00A","SN","DSGC",1,2046,0
"Atlantis_00A","SN","DSGC",1,2047,0
"Atlantis_00A","SN","DSGC",1,2048,0
"Atlantis_00A","SN","DSGC",1,2049,0
"Atlantis_00A","SN","DSGC",1,2050,0
"Atlantis_00A","SN","DSGC",1,2051,0
"Atlantis_00A","SN","DSGC",1,2052,0
"Atlantis_00A","SN","DSGC",1,2053,0
"Atlantis_00A","SN","DSGC",1,2054,0
"Atlantis_00A","SN","DSGC",1,2055,0
"Atlantis_00A","SN","EXP_HF",1,2014,0
"Atlantis_00A","SN","EXP_HF",1,2015,0
"Atlantis_00A","SN","EXP_HF",1,2016,0
"Atlantis_00A","SN","EXP_HF",1,2017,0
"Atlantis_00A","SN","EXP_HF",1,2018,0
"Atlantis_00A","SN","EXP_HF",1,2019,0
"Atlantis_00A","SN","EXP_HF",1,2020,0
"Atlantis_00A","SN","EXP_HF",1,2021,0
"Atlantis_00A","SN","EXP_HF",1,2022,0
"Atlantis_00A","SN","EXP_HF",1,2023,0
"Atlantis_00A","SN","EXP_HF",1,2024,0
"Atlantis_00A","SN","EXP_HF",1,2025,0
"Atlantis_00A","SN","EXP_HF",1,2026,0
"Atlantis_00A","SN","EXP_HF",1,2027,0
"Atlantis_00A","SN","EXP_HF",1,2028,0
"Atlantis_00A","SN","EXP_HF",1,2029,0
"Atlantis_00A","SN","EXP_HF",1,2030,0
"Atlantis_00A","SN","EXP_HF",1,2031,0
"Atlantis_00A","SN","EXP_HF",1,2032,0
"Atlantis_00A","SN","EXP_HF",1,2033,0
"Atlantis_00A","SN","EXP_HF",1,2034,0
"Atlantis_00A","SN","EXP_HF",1,2035,0
"Atlantis_00A","SN","EXP_HF",1,2036,0
"Atlantis_00A","SN","EXP_HF",1,2037,0
"Atlantis_00A","SN","EXP_HF",1,2038,0
"Atlantis_00A","SN","EXP_HF",1,2039,0
"Atlantis_00A","SN","EXP_HF",1,2040,0
"Atlantis_00A","SN","EXP_HF",1,2041,0
"Atlantis_00A","SN","EXP_HF",1,2042,0
"Atlantis_00A","SN","EXP_HF",1,2043,0
"Atlantis_00A","SN","EXP_HF",1,2044,0
"Atlantis_00A","SN","EXP_HF",1,2045,0
"Atlantis_00A","SN","EXP_HF",1,2046,0
"Atlantis_00A","SN","EXP_HF",1,2047,0
"Atlantis_00A","SN","EXP_HF",1,2048,0
"Atlantis_00A","SN","EXP_HF",1,2049,0
"Atlantis_00A","SN","EXP_HF",1,2050,0
"Atlantis_00A","SN","EXP_HF",1,2051,0
"Atlantis_00A","SN","EXP_HF",1,2052,0
"Atlantis_00A","SN","EXP_HF",1,2053,0
"Atlantis_00A","SN","EXP_HF",1,2054,0
"Atlantis_00A","SN","EXP_HF",1,2055,0
"Atlantis_00A","SN","EXP_NG",1,2014,0
"Atlantis_00A","SN","EXP_NG",1,2015,0
"Atlantis_00A","SN","EXP_NG",1,2016,0
"Atlantis_00A","SN","EXP_NG",1,2017,0
"Atlantis_00A","SN","EXP_NG",1,2018,0
"Atlantis_00A","SN","EXP_NG",1,2019,0
"Atlantis_00A","SN","EXP_NG",1,2020,0
"Atlantis_00A","SN","EXP_NG",1,2021,0
"Atlantis_00A","SN","EXP_NG",1,2022,0
"Atlantis_00A","SN","EXP_NG",1,2023,0
"Atlantis_00A","SN","EXP_NG",1,2024,0
"Atlantis_00A","SN","EXP_NG",1,2025,0
"Atlantis_00A","SN","EXP_NG",1,2026,0
"Atlantis_00A","SN","EXP_NG",1,2027,0
"Atlantis_00A","SN","EXP_NG",1,2028,0
"Atlantis_00A","SN","EXP_NG",1,2029,0
"Atlantis_00A","SN","EXP_NG",1,2030,0
"Atlantis_00A","SN","EXP_NG",1,2031,0
"Atlantis_00A","SN","EXP_NG",1,2032,0
"Atlantis_00A","SN","EXP_NG",1,2033,0
"Atlantis_00A","SN","EXP_NG",1,2034,0
"Atlantis_00A","SN","EXP_NG",1,2035,0
"Atlantis_00A","SN","EXP_NG",1,2036,0
"Atlantis_00A","SN","EXP_NG",1,2037,0
"Atlantis_00A","SN","EXP_NG",1,2038,0
"Atlantis_00A","SN","EXP_NG",1,2039,0
"Atlantis_00A","SN","EXP_NG",1,2040,0
"Atlantis_00A","SN","EXP_NG",1,2041,0
"Atlantis_00A","SN","EXP_NG",1,2042,0
"Atlantis_00A","SN","EXP_NG",1,2043,0
"Atlantis_00A","SN","EXP_NG",1,2044,0
"Atlantis_00A","SN","EXP_NG",1,2045,0
"Atlantis_00A","SN","EXP_NG",1,2046,0
"Atlantis_00A","SN","EXP_NG",1,2047,0
"Atlantis_00A","SN","EXP_NG",1,2048,0
"Atlantis_00A","SN","EXP_NG",1,2049,0
"Atlantis_00A","SN","EXP_NG",1,2050,0
"Atlantis_00A","SN","EXP_NG",1,2051,0
"Atlantis_00A","SN","EXP_NG",1,2052,0
"Atlantis_00A","SN","EXP_NG",1,2053,0
"Atlantis_00A","SN","EXP_NG",1,2054,0
"Atlantis_00A","SN","EXP_NG",1,2055,0
"Atlantis_00A","SN","GT_FC",1,2014,0
"Atlantis_00A","SN","GT_FC",1,2015,0
"Atlantis_00A","SN","GT_FC",1,2016,0
"Atlantis_00A","SN","GT_FC",1,2017,0
"Atlantis_00A","SN","GT_FC",1,2018,0
"Atlantis_00A","SN","GT_FC",1,2019,0
"Atlantis_00A","SN","GT_FC",1,2020,0
"Atlantis_00A","SN","GT_FC",1,2021,0
"Atlantis_00A","SN","GT_FC",1,2022,0
"Atlantis_00A","SN","GT_FC",1,2023,0
"Atlantis_00A","SN","GT_FC",1,2024,0
"Atlantis_00A","SN","GT_FC",1,2025,0
"Atlantis_00A","SN","GT_FC",1,2026,0
"Atlantis_00A","SN","GT_FC",1,2027,0
"Atlantis_00A","SN","GT_FC",1,2028,0
"Atlantis_00A","SN","GT_FC",1,2029,0
"Atlantis_00A","SN","GT_FC",1,2030,0
"Atlantis_00A","SN","GT_FC",1,2031,0
"Atlantis_00A","SN","GT_FC",1,2032,0
"Atlantis_00A","SN","GT_FC",1,2033,0
"Atlantis_00A","SN","GT_FC",1,2034,0
"Atlantis_00A","SN","GT_FC",1,2035,0
"Atlantis_00A","SN","GT_FC",1,2036,0
"Atlantis_00A","SN","GT_FC",1,2037,0
"Atlantis_00A","SN","GT_FC",1,2038,0
"Atlantis_00A","SN","GT_FC",1,2039,0
"Atlantis_00A","SN","GT_FC",1,2040,0
"Atlantis_00A","SN","GT_FC",1,2041,0
"Atlantis_00A","SN","GT_FC",1,2042,0
"Atlantis_00A","SN","GT_FC",1,2043,0
"Atlantis_00A","SN","GT_FC",1,2044,0
"Atlantis_00A","SN","GT_FC",1,2045,0
"Atlantis_00A","SN","GT_FC",1,2046,0
"Atlantis_00A","SN","GT_FC",1,2047,0
"Atlantis_00A","SN","GT_FC",1,2048,0
"Atlantis_00A","SN","GT_FC",1,2049,0
"Atlantis_00A","SN","GT_FC",1,2050,0
"Atlantis_00A","SN","GT_FC",1,2051,0
"Atlantis_00A","SN","GT_FC",1,2052,0
"Atlantis_00A","SN","GT_FC",1,2053,0
"Atlantis_00A","SN","GT_FC",1,2054,0
"Atlantis_00A","SN","GT_FC",1,2055,0
"Atlantis_00A","SN","HF_IMP",1,2014,132.35
"Atlantis_00A","SN","HF_IMP",1,2015,137.22
"Atlantis_00A","SN","HF_IMP",1,2016,143.31
"Atlantis_00A","SN","HF_IMP",1,2017,151.16
"Atlantis_00A","SN","HF_IMP",1,2018,155.86
"Atlantis_00A","SN","HF_IMP",1,2019,158.99
"Atlantis_00A","SN","HF_IMP",1,2020,132.31
"Atlantis_00A","SN","HF_IMP",1,2021,163.81
"Atlantis_00A","SN","HF_IMP",1,2022,176.39
"Atlantis_00A","SN","HF_IMP",1,2023,178.15
"Atlantis_00A","SN","HF_IMP",1,2024,179.92
"Atlantis_00A","SN","HF_IMP",1,2025,181.74
"Atlantis_00A","SN","HF_IMP",1,2026,183.58
"Atlantis_00A","SN","HF_IMP",1,2027,185.46
"Atlantis_00A","SN","HF_IMP",1,2028,187.37
"Atlantis_00A","SN","HF_IMP",1,2029,189.32
"Atlantis_00A","SN","HF_IMP",1,2030,190.43
"Atlantis_00A","SN","HF_IMP",1,2031,192.88
"Atlantis_00A","SN","HF_IMP",1,2032,195.39
"Atlantis_00A","SN","HF_IMP",1,2033,197.94
"Atlantis_00A","SN","HF_IMP",1,2034,200.54
"Atlantis_00A","SN","HF_IMP",1,2035,202.71
"Atlantis_00A","SN","HF_IMP",1,2036,204.52
"Atlantis_00A","SN","HF_IMP",1,2037,206.37
"Atlantis_00A","SN","HF_IMP",1,2038,208.23
"Atlantis_00A","SN","HF_IMP",1,2039,210.13
"Atlantis_00A","SN","HF_IMP",1,2040,211.8
"Atlantis_00A","SN","HF_IMP",1,2041,212.4
"Atlantis_00A","SN","HF_IMP",1,2042,213.02
"Atlantis_00A","SN","HF_IMP",1,2043,213.62
"Atlantis_00A","SN","HF_IMP",1,2044,214.25
"Atlantis_00A","SN","HF_IMP",1,2045,214.87
"Atlantis_00A","SN","HF_IMP",1,2046,215.48
"Atlantis_00A","SN","HF_IMP",1,2047,216.1
"Atlantis_00A","SN","HF_IMP",1,2048,216.73
"Atlantis_00A","SN","HF_IMP",1,2049,217.36
"Atlantis_00A","SN","HF_IMP",1,2050,217.86
"Atlantis_00A","SN","HF_IMP",1,2051,218.49
"Atlantis_00A","SN","HF_IMP",1,2052,250.434285714286
"Atlantis_00A","SN","HF_IMP",1,2053,293.026666666667
"Atlantis_00A","SN","HF_IMP",1,2054,293.893333333333
"Atlantis_00A","SN","HF_IMP",1,2055,294.76
"Atlantis_00A","SN","HF_IND",1,2014,8.41
"Atlantis_00A","SN","HF_IND",1,2015,8.04000000000001
"Atlantis_00A","SN","HF_IND",1,2016,7.24
"Atlantis_00A","SN","HF_IND",1,2017,6.90999999999998
"Atlantis_00A","SN","HF_IND",1,2018,6.41999999999993
"Atlantis_00A","SN","HF_IND",1,2019,7.68000000000002
"Atlantis_00A","SN","HF_IND",1,2020,4.19000000000003
"Atlantis_00A","SN","HF_IND",1,2021,4.04
"Atlantis_00A","SN","HF_IND",1,2022,3.98
"Atlantis_00A","SN","HF_IND",1,2023,4.03999999999994
"Atlantis_00A","SN","HF_IND",1,2024,4.10000000000003
"Atlantis_00A","SN","HF_IND",1,2025,4.16
"Atlantis_00A","SN","HF_IND",1,2026,4.22000000000002
"Atlantis_00A","SN","HF_IND",1,2027,4.28
"Atlantis_00A","SN","HF_IND",1,2028,4.35000000000001
"Atlantis_00A","SN","HF_IND",1,2029,4.41999999999998
"Atlantis_00A","SN","HF_IND",1,2030,4.46000000000006
"Atlantis_00A","SN","HF_IND",1,2031,4.46999999999999
"Atlantis_00A","SN","HF_IND",1,2032,4.48
"Atlantis_00A","SN","HF_IND",1,2033,4.49
"Atlantis_00A","SN","HF_IND",1,2034,4.49999999999999
"Atlantis_00A","SN","HF_IND",1,2035,4.51
"Atlantis_00A","SN","HF_IND",1,2036,4.51999999999998
"Atlantis_00A","SN","HF_IND",1,2037,4.54
"Atlantis_00A","SN","HF_IND",1,2038,4.55000000000003
"Atlantis_00A","SN","HF_IND",1,2039,4.56999999999998
"Atlantis_00A","SN","HF_IND",1,2040,4.58
"Atlantis_00A","SN","HF_IND",1,2041,4.57999999999998
"Atlantis_00A","SN","HF_IND",1,2042,4.58000000000005
"Atlantis_00A","SN","HF_IND",1,2043,4.58
"Atlantis_00A","SN","HF_IND",1,2044,4.58999999999986
"Atlantis_00A","SN","HF_IND",1,2045,4.59000000000004
"Atlantis_00A","SN","HF_IND",1,2046,4.58999999999992
"Atlantis_00A","SN","HF_IND",1,2047,4.58999999999999
"Atlantis_00A","SN","HF_IND",1,2048,4.59000000000001
"Atlantis_00A","SN","HF_IND",1,2049,4.58999999999992
"Atlantis_00A","SN","HF_IND",1,2050,4.59000000000001
"Atlantis_00A","SN","HF_IND",1,2051,4.58999999999994
"Atlantis_00A","SN","HF_IND",1,2052,5.24571428571415
"Atlantis_00A","SN","HF_IND",1,2053,6.11999999999995
"Atlantis_00A","SN","HF_IND",1,2054,6.12
"Atlantis_00A","SN","HF_IND",1,2055,6.13333333333329
"Atlantis_00A","SN","HF_OTH",1,2014,0
"Atlantis_00A","SN","HF_OTH",1,2015,0
"Atlantis_00A","SN","HF_OTH",1,2016,0
"Atlantis_00A","SN","HF_OTH",1,2017,0
"Atlantis_00A","SN","HF_OTH",1,2018,0
"Atlantis_00A","SN","HF_OTH",1,2019,0
"Atlantis_00A","SN","HF_OTH",1,2020,0
"Atlantis_00A","SN","HF_OTH",1,2021,0
"Atlantis_00A","SN","HF_OTH",1,2022,0
"Atlantis_00A","SN","HF_OTH",1,2023,0
"Atlantis_00A","SN","HF_OTH",1,2024,0
"Atlantis_00A","SN","HF_OTH",1,2025,0
"Atlantis_00A","SN","HF_OTH",1,2026,0
"Atlantis_00A","SN","HF_OTH",1,2027,0
"Atlantis_00A","SN","HF_OTH",1,2028,0
"Atlantis_00A","SN","HF_OTH",1,2029,0
"Atlantis_00A","SN","HF_OTH",1,2030,0
"Atlantis_00A","SN","HF_OTH",1,2031,0
"Atlantis_00A","SN","HF_OTH",1,2032,0
"Atlantis_00A","SN","HF_OTH",1,2033,0
"Atlantis_00A","SN","HF_OTH",1,2034,0
"Atlantis_00A","SN","HF_OTH",1,2035,0
"Atlantis_00A","SN","HF_OTH",1,2036,0
"Atlantis_00A","SN","HF_OTH",1,2037,0
"Atlantis_00A","SN","HF_OTH",1,2038,0
"Atlantis_00A","SN","HF_OTH",1,2039,0
"Atlantis_00A","SN","HF_OTH",1,2040,0
"Atlantis_00A","SN","HF_OTH",1,2041,0
"Atlantis_00A","SN","HF_OTH",1,2042,0
"Atlantis_00A","SN","HF_OTH",1,2043,0
"Atlantis_00A","SN","HF_OTH",1,2044,0
"Atlantis_00A","SN","HF_OTH",1,2045,0
"Atlantis_00A","SN","HF_OTH",1,2046,0
"Atlantis_00A","SN","HF_OTH",1,2047,0
"Atlantis_00A","SN","HF_OTH",1,2048,0
"Atlantis_00A","SN","HF_OTH",1,2049,0
"Atlantis_00A","SN","HF_OTH",1,2050,0
"Atlantis_00A","SN","HF_OTH",1,2051,0
"Atlantis_00A","SN","HF_OTH",1,2052,0
"Atlantis_00A","SN","HF_OTH",1,2053,0
"Atlantis_00A","SN","HF_OTH",1,2054,0
"Atlantis_00A","SN","HF_OTH",1,2055,0
"Atlantis_00A","SN","HF_RES",1,2014,19.14
"Atlantis_00A","SN","HF_RES",1,2015,19.71
"Atlantis_00A","SN","HF_RES",1,2016,20.04
"Atlantis_00A","SN","HF_RES",1,2017,20.09
"Atlantis_00A","SN","HF_RES",1,2018,20.82
"Atlantis_00A","SN","HF_RES",1,2019,21.06
"Atlantis_00A","SN","HF_RES",1,2020,20.09
"Atlantis_00A","SN","HF_RES",1,2021,22.23
"Atlantis_00A","SN","HF_RES",1,2022,22.86
"Atlantis_00A","SN","HF_RES",1,2023,22.58
"Atlantis_00A","SN","HF_RES",1,2024,22.31
"Atlantis_00A","SN","HF_RES",1,2025,22.04
"Atlantis_00A","SN","HF_RES",1,2026,21.77
"Atlantis_00A","SN","HF_RES",1,2027,21.51
"Atlantis_00A","SN","HF_RES",1,2028,21.25
"Atlantis_00A","SN","HF_RES",1,2029,20.99
"Atlantis_00A","SN","HF_RES",1,2030,20.65
"Atlantis_00A","SN","HF_RES",1,2031,20.39
"Atlantis_00A","SN","HF_RES",1,2032,20.14
"Atlantis_00A","SN","HF_RES",1,2033,19.88
"Atlantis_00A","SN","HF_RES",1,2034,19.63
"Atlantis_00A","SN","HF_RES",1,2035,19.36
"Atlantis_00A","SN","HF_RES",1,2036,19.18
"Atlantis_00A","SN","HF_RES",1,2037,19.01
"Atlantis_00A","SN","HF_RES",1,2038,18.83
"Atlantis_00A","SN","HF_RES",1,2039,18.66
"Atlantis_00A","SN","HF_RES",1,2040,18.48
"Atlantis_00A","SN","HF_RES",1,2041,18.38
"Atlantis_00A","SN","HF_RES",1,2042,18.29
"Atlantis_00A","SN","HF_RES",1,2043,18.19
"Atlantis_00A","SN","HF_RES",1,2044,18.1
"Atlantis_00A","SN","HF_RES",1,2045,18.01
"Atlantis_00A","SN","HF_RES",1,2046,17.91
"Atlantis_00A","SN","HF_RES",1,2047,17.82
"Atlantis_00A","SN","HF_RES",1,2048,17.73
"Atlantis_00A","SN","HF_RES",1,2049,17.64
"Atlantis_00A","SN","HF_RES",1,2050,17.53
"Atlantis_00A","SN","HF_RES",1,2051,17.44
"Atlantis_00A","SN","HF_RES",1,2052,19.8285714285714
"Atlantis_00A","SN","HF_RES",1,2053,23.0133333333333
"Atlantis_00A","SN","HF_RES",1,2054,22.8933333333333
"Atlantis_00A","SN","HF_RES",1,2055,22.7733333333333
"Atlantis_00A","SN","HF_SER",1,2014,0.530000000000004
"Atlantis_00A","SN","HF_SER",1,2015,0.53
"Atlantis_00A","SN","HF_SER",1,2016,0.57
"Atlantis_00A","SN","HF_SER",1,2017,0.59
"Atlantis_00A","SN","HF_SER",1,2018,0.54
"Atlantis_00A","SN","HF_SER",1,2019,0.59
"Atlantis_00A","SN","HF_SER",1,2020,0.43
"Atlantis_00A","SN","HF_SER",1,2021,0.68
"Atlantis_00A","SN","HF_SER",1,2022,0.779999999999994
"Atlantis_00A","SN","HF_SER",1,2023,0.789999999999986
"Atlantis_00A","SN","HF_SER",1,2024,0.79
"Atlantis_00A","SN","HF_SER",1,2025,0.8
"Atlantis_00A","SN","HF_SER",1,2026,0.81
"Atlantis_00A","SN","HF_SER",1,2027,0.82
"Atlantis_00A","SN","HF_SER",1,2028,0.83
"Atlantis_00A","SN","HF_SER",1,2029,0.84
"Atlantis_00A","SN","HF_SER",1,2030,0.850000000000009
"Atlantis_00A","SN","HF_SER",1,2031,0.849999999999991
"Atlantis_00A","SN","HF_SER",1,2032,0.86
"Atlantis_00A","SN","HF_SER",1,2033,0.869999999999997
"Atlantis_00A","SN","HF_SER",1,2034,0.879999999999995
"Atlantis_00A","SN","HF_SER",1,2035,0.88
"Atlantis_00A","SN","HF_SER",1,2036,0.889999999999993
"Atlantis_00A","SN","HF_SER",1,2037,0.890000000000001
"Atlantis_00A","SN","HF_SER",1,2038,0.9
"Atlantis_00A","SN","HF_SER",1,2039,0.900000000000001
"Atlantis_00A","SN","HF_SER",1,2040,0.900000000000003
"Atlantis_00A","SN","HF_SER",1,2041,0.9
"Atlantis_00A","SN","HF_SER",1,2042,0.9
"Atlantis_00A","SN","HF_SER",1,2043,0.9
"Atlantis_00A","SN","HF_SER",1,2044,0.900000000000013
"Atlantis_00A","SN","HF_SER",1,2045,0.9
"Atlantis_00A","SN","HF_SER",1,2046,0.9
"Atlantis_00A","SN","HF_SER",1,2047,0.89
"Atlantis_00A","SN","HF_SER",1,2048,0.89
"Atlantis_00A","SN","HF_SER",1,2049,0.89
"Atlantis_00A","SN","HF_SER",1,2050,0.889999999999995
"Atlantis_00A","SN","HF_SER",1,2051,0.89
"Atlantis_00A","SN","HF_SER",1,2052,1.01714285714286
"Atlantis_00A","SN","HF_SER",1,2053,1.18666666666667
"Atlantis_00A","SN","HF_SER",1,2054,1.18666666666667
"Atlantis_00A","SN","HF_SER",1,2055,1.18666666666667
"Atlantis_00A","SN","HF_TRA",1,2014,104.27
"Atlantis_00A","SN","HF_TRA",1,2015,108.94
"Atlantis_00A","SN","HF_TRA",1,2016,115.46
"Atlantis_00A","SN","HF_TRA",1,2017,123.57
"Atlantis_00A","SN","HF_TRA",1,2018,128.08
"Atlantis_00A","SN","HF_TRA",1,2019,129.66
"Atlantis_00A","SN","HF_TRA",1,2020,107.6
"Atlantis_00A","SN","HF_TRA",1,2021,136.86
"Atlantis_00A","SN","HF_TRA",1,2022,148.77
"Atlantis_00A","SN","HF_TRA",1,2023,150.74
"Atlantis_00A","SN","HF_TRA",1,2024,152.72
"Atlantis_00A","SN","HF_TRA",1,2025,154.74
"Atlantis_00A","SN","HF_TRA",1,2026,156.78
"Atlantis_00A","SN","HF_TRA",1,2027,158.85
"Atlantis_00A","SN","HF_TRA",1,2028,160.94
"Atlantis_00A","SN","HF_TRA",1,2029,163.07
"Atlantis_00A","SN","HF_TRA",1,2030,164.47
"Atlantis_00A","SN","HF_TRA",1,2031,167.17
"Atlantis_00A","SN","HF_TRA",1,2032,169.91
"Atlantis_00A","SN","HF_TRA",1,2033,172.7
"Atlantis_00A","SN","HF_TRA",1,2034,175.53
"Atlantis_00A","SN","HF_TRA",1,2035,177.96
"Atlantis_00A","SN","HF_TRA",1,2036,179.93
"Atlantis_00A","SN","HF_TRA",1,2037,181.93
"Atlantis_00A","SN","HF_TRA",1,2038,183.95
"Atlantis_00A","SN","HF_TRA",1,2039,186
"Atlantis_00A","SN","HF_TRA",1,2040,187.84
"Atlantis_00A","SN","HF_TRA",1,2041,188.54
"Atlantis_00A","SN","HF_TRA",1,2042,189.25
"Atlantis_00A","SN","HF_TRA",1,2043,189.95
"Atlantis_00A","SN","HF_TRA",1,2044,190.66
"Atlantis_00A","SN","HF_TRA",1,2045,191.37
"Atlantis_00A","SN","HF_TRA",1,2046,192.08
"Atlantis_00A","SN","HF_TRA",1,2047,192.8
"Atlantis_00A","SN","HF_TRA",1,2048,193.52
"Atlantis_00A","SN","HF_TRA",1,2049,194.24
"Atlantis_00A","SN","HF_TRA",1,2050,194.85
"Atlantis_00A","SN","HF_TRA",1,2051,195.57
"Atlantis_00A","SN","HF_TRA",1,2052,224.342857142857
